,Date,Latitude,Longitude,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet
6,1901-07-16,22.3559,110.9369,75.0,7.800000190734863,0.0,3.600000143051147,396.0,24.0,27.89999961853027,31.80000114440918,30.70000076293945,23.19999885599537
7,1901-08-16,22.3559,110.9369,77.5,7.700000286102295,0.0,3.200000047683716,238.6999969482422,23.20000076293945,27.0,30.89999961853027,29.89999961853027,17.44999885599537
8,1901-09-16,22.3559,110.9369,67.5,7.900000095367432,0.0,3.299999952316284,138.4000091552734,22.30000114440918,26.20000076293945,30.20000076293945,27.70000076293945,13.31999969498843
9,1901-10-16,22.3559,110.9369,61.29999923706055,8.40000057220459,0.0,3.0,39.29999923706055,19.80000114440918,24.0,28.20000076293945,23.5,5.889999865995371
10,1901-11-16,22.3559,110.9369,58.79999923706055,9.100000381469727,0.0,2.400000095367432,15.60000038146973,15.19999980926514,19.70000076293945,24.30000114440918,17.39999961853027,7.0
11,1901-12-16,22.3559,110.9369,60.0,9.40000057220459,0.0,2.0,3.799999952316284,10.69999980926514,15.40000057220459,20.10000038146973,12.90000057220459,3.970000028993055
12,1902-01-16,22.3559,110.9369,70.0,8.600000381469727,0.0,1.899999976158142,5.200000286102295,11.80000019073486,16.10000038146973,20.39999961853027,14.40000057220459,3.319999932997685
13,1902-02-15,22.3559,110.9369,82.5,7.099999904632568,0.0,1.700000047683716,3.799999952316284,11.0,14.5,18.10000038146973,14.30000019073486,0.9099999669907407
14,1902-03-16,22.3559,110.9369,83.80000305175781,7.099999904632568,0.0,2.299999952316284,31.89999961853027,17.0,20.5,24.10000038146973,20.80000114440918,10.26999950399306
15,1902-04-16,22.3559,110.9369,83.80000305175781,7.0,0.0,2.700000047683716,54.29999923706055,19.80000114440918,23.30000114440918,26.80000114440918,25.10000038146973,8.829999923993055
16,1902-05-16,22.3559,110.9369,80.0,7.400000095367432,0.0,3.200000047683716,499.0,22.80000114440918,26.5,30.20000076293945,30.0,23.11999893199074
17,1902-06-16,22.3559,110.9369,83.80000305175781,7.099999904632568,0.0,3.100000143051147,217.6999969482422,23.10000038146973,26.60000038146973,30.20000076293945,29.5,16.85000038099537
18,1902-07-16,22.3559,110.9369,75.0,7.800000190734863,0.0,3.600000143051147,341.5,23.80000114440918,27.70000076293945,31.60000038146973,30.30000114440918,21.92000007599537
19,1902-08-16,22.3559,110.9369,77.5,7.700000286102295,0.0,3.299999952316284,351.6000061035156,23.80000114440918,27.60000038146973,31.5,31.10000038146973,20.35999870299769
20,1902-09-16,22.3559,110.9369,67.5,7.900000095367432,0.0,3.299999952316284,49.10000228881836,22.39999961853027,26.30000114440918,30.30000114440918,28.30000114440918,7.849999905
21,1902-10-16,22.3559,110.9369,61.29999923706055,8.40000057220459,0.0,3.0,34.0,19.60000038146973,23.80000114440918,28.0,23.0,7.529999732997685
22,1902-11-16,22.3559,110.9369,58.79999923706055,9.100000381469727,0.0,2.600000143051147,53.20000076293945,16.60000038146973,21.10000038146973,25.70000076293945,18.60000038146973,9.840000152997685
23,1902-12-16,22.3559,110.9369,60.0,9.40000057220459,0.0,2.100000143051147,97.4000015258789,12.30000019073486,17.0,21.70000076293945,14.30000019073486,21.30999946599537
24,1903-01-16,22.3559,110.9369,70.0,8.600000381469727,0.02,1.899999976158142,21.70000076293945,9.699999809265137,14.0,18.30000114440918,12.10000038146973,9.260000228993055
