,Date,Latitude,Longitude,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet
400,1934-05-16,34.5221,110.8786,62.40000152587891,14.80000019073486,0.0,4.200000286102295,71.30000305175781,13.19999980926514,20.60000038146973,28.0,14.30000019073486,10.38000011399306
401,1934-06-16,34.5221,110.8786,57.79999923706055,14.30000019073486,0.0,5.0,51.40000152587891,17.39999961853027,24.5,31.70000076293945,16.89999961853027,8.170000075995372
402,1934-07-16,34.5221,110.8786,59.5,11.0,0.0,4.700000286102295,105.8000030517578,22.60000038146973,28.10000038146973,33.60000228881836,25.10000038146973,11.46000003799768
403,1934-08-16,34.5221,110.8786,55.79999923706055,10.5,0.0,3.900000095367432,76.0999984741211,20.0,25.20000076293945,30.5,24.39999961853027,10.30000019099537
404,1934-09-16,34.5221,110.8786,63.60000228881836,9.90000057220459,0.0,2.700000047683716,95.0,15.40000057220459,20.30000114440918,25.30000114440918,18.30000114440918,13.25999927498843
405,1934-10-16,34.5221,110.8786,57.5,10.60000038146973,2.169999837997685,1.800000071525574,42.79999923706055,6.900000095367432,12.19999980926514,17.5,10.60000038146973,8.75
406,1934-11-16,34.5221,110.8786,43.5,11.19999980926514,17.60000038099537,1.300000071525574,19.60000038146973,-0.1000000014901161,5.5,11.10000038146973,5.900000095367432,6.299999713993055
407,1934-12-16,34.5221,110.8786,43.79999923706055,10.0,24.70999908399306,0.800000011920929,17.10000038146973,-3.5,1.5,6.5,5.099999904632568,5.839999675995371
408,1935-01-16,34.5221,110.8786,46.29999923706055,9.800000190734863,28.09000015299768,0.800000011920929,9.5,-7.0,-2.100000143051147,2.799999952316284,3.700000047683716,4.549999713993055
409,1935-02-15,34.5221,110.8786,61.10000228881836,10.69999980926514,20.95999908399305,1.399999976158142,6.900000095367432,-2.200000047683716,3.200000047683716,8.600000381469727,4.900000095367432,3.179999827997685
410,1935-03-16,34.5221,110.8786,62.40000152587891,14.40000057220459,10.52999973299769,2.600000143051147,29.80000114440918,2.799999952316284,10.0,17.20000076293945,6.5,6.789999961990741
411,1935-04-16,34.5221,110.8786,63.79999923706055,12.80000019073486,1.599999905,3.200000047683716,31.30000114440918,7.300000190734863,13.69999980926514,20.10000038146973,9.199999809265137,7.279999732997685
412,1935-05-16,34.5221,110.8786,62.29999923706055,15.5,0.0,4.300000190734863,31.60000038146973,11.90000057220459,19.60000038146973,27.39999961853027,11.80000019073486,7.10999965699074
413,1935-06-16,34.5221,110.8786,58.10000228881836,14.0,0.0,5.099999904632568,37.5,17.89999961853027,24.89999961853027,31.89999961853027,16.10000038146973,7.059999942997685
414,1935-07-16,34.5221,110.8786,61.90000152587891,10.40000057220459,0.0,4.300000190734863,260.8000183105469,21.10000038146973,26.30000114440918,31.5,24.10000038146973,17.30999946599537
415,1935-08-16,34.5221,110.8786,55.60000228881836,10.0,0.0,4.0,135.1000061035156,21.10000038146973,26.10000038146973,31.10000038146973,24.89999961853027,13.04999923699074
416,1935-09-16,34.5221,110.8786,58.10000228881836,11.10000038146973,0.0,3.100000143051147,69.20000457763672,15.40000057220459,20.89999961853027,26.5,16.60000038146973,11.32999992399306
417,1935-10-16,34.5221,110.8786,49.79999923706055,12.0,0.0,2.299999952316284,51.40000152587891,10.0,16.0,22.0,12.30000019073486,10.13999939
418,1935-11-16,34.5221,110.8786,64.20000457763672,8.800000190734863,12.69999980899306,1.100000023841858,51.10000228881836,1.800000071525574,6.200000286102295,10.60000038146973,7.099999904632568,10.19999980899306
419,1935-12-16,34.5221,110.8786,43.79999923706055,10.0,28.62999916099537,0.800000011920929,4.400000095367432,-7.700000286102295,-2.700000047683716,2.299999952316284,3.299999952316284,2.25
420,1936-01-16,34.5221,110.8786,46.29999923706055,12.0,29.36999893199074,1.0,2.900000095367432,-8.800000190734863,-2.799999952316284,3.200000047683716,2.900000095367432,2.299999951990741
421,1936-02-15,34.5221,110.8786,57.5,10.90000057220459,23.92000007599537,1.399999976158142,6.900000095367432,-4.300000190734863,1.200000047683716,6.700000286102295,4.099999904632568,3.559999942997685
422,1936-03-16,34.5221,110.8786,62.60000228881836,11.80000019073486,19.23999977099537,2.200000047683716,4.300000190734863,-0.5,5.400000095367432,11.30000019073486,4.599999904632568,2.069999932997685
423,1936-04-16,34.5221,110.8786,63.79999923706055,12.5,1.839999913993055,3.200000047683716,46.60000228881836,7.099999904632568,13.30000019073486,19.60000038146973,8.600000381469727,9.13999939
424,1936-05-16,34.5221,110.8786,62.5,14.10000038146973,0.0,4.099999904632568,46.10000228881836,12.0,19.0,26.10000038146973,12.0,8.510000228993055
425,1936-06-16,34.5221,110.8786,60.10000228881836,13.19999980926514,0.0,4.900000095367432,50.10000228881836,18.39999961853027,25.0,31.60000038146973,17.89999961853027,8.019999503993056
426,1936-07-16,34.5221,110.8786,58.79999923706055,11.5,0.0,4.599999904632568,60.5,20.89999961853027,26.60000038146973,32.40000152587891,22.89999961853027,8.75
427,1936-08-16,34.5221,110.8786,56.79999923706055,10.40000057220459,0.0,3.900000095367432,82.70000457763672,19.89999961853027,25.10000038146973,30.30000114440918,23.60000038146973,10.59999942799769
428,1936-09-16,34.5221,110.8786,53.20000076293945,12.10000038146973,0.0,3.200000047683716,59.0,14.80000019073486,20.80000114440918,26.89999961853027,16.20000076293945,10.52999973299769
429,1936-10-16,34.5221,110.8786,37.0,14.10000038146973,0.3299999829976852,2.600000143051147,12.5,8.800000190734863,15.80000019073486,22.89999961853027,9.90000057220459,3.449999808993056
430,1936-11-16,34.5221,110.8786,34.29999923706055,12.5,14.509999275,1.700000047683716,2.200000047683716,1.100000023841858,7.300000190734863,13.60000038146973,5.300000190734863,0.9599999789930556
431,1936-12-16,34.5221,110.8786,43.79999923706055,11.5,27.67000007599537,0.9000000357627869,10.40000057220459,-6.5,-0.699999988079071,5.099999904632568,3.600000143051147,4.630000113993056
432,1937-01-16,34.5221,110.8786,46.29999923706055,11.19999980926514,28.09000015299768,1.0,2.600000143051147,-7.0,-1.399999976158142,4.200000286102295,3.100000143051147,2.089999913993056
433,1937-02-15,34.5221,110.8786,55.79999923706055,11.80000019073486,21.60000038099537,1.600000023841858,10.19999980926514,-2.799999952316284,3.100000143051147,9.0,4.400000095367432,4.539999961990741
434,1937-03-16,34.5221,110.8786,62.40000152587891,13.60000038146973,13.11999988599537,2.600000143051147,9.0,1.800000071525574,8.600000381469727,15.40000057220459,5.200000286102295,3.589999913993056
435,1937-04-16,34.5221,110.8786,63.79999923706055,12.0,0.7999999519907407,3.400000095367432,33.60000228881836,8.100000381469727,14.10000038146973,20.10000038146973,8.600000381469727,7.5
436,1937-05-16,34.5221,110.8786,62.40000152587891,15.0,0.0,4.400000095367432,55.79999923706055,12.80000019073486,20.30000114440918,27.80000114440918,12.40000057220459,9.170000075995372
437,1937-06-16,34.5221,110.8786,65.30000305175781,11.5,0.0,4.400000095367432,92.0,18.20000076293945,23.89999961853027,29.70000076293945,18.10000038146973,10.69999980899306
438,1937-07-16,34.5221,110.8786,64.20000457763672,10.10000038146973,0.0,4.099999904632568,143.8000030517578,20.70000076293945,25.70000076293945,30.80000114440918,24.10000038146973,13.21999931299768
439,1937-08-16,34.5221,110.8786,61.5,8.699999809265137,0.0,3.799999952316284,219.3000030517578,22.10000038146973,26.39999961853027,30.80000114440918,26.10000038146973,16.52000045799769
440,1937-09-16,34.5221,110.8786,69.20000457763672,9.0,0.0,2.5,109.2000045776367,15.0,19.5,24.0,17.60000038146973,13.59999942799768
441,1937-10-16,34.5221,110.8786,53.10000228881836,11.40000057220459,0.3299999829976852,2.100000143051147,43.90000152587891,8.800000190734863,14.5,20.20000076293945,11.30000019073486,9.10999965699074
442,1937-11-16,34.5221,110.8786,46.5,11.0,18.10999870299769,1.300000071525574,22.89999961853027,-0.300000011920929,5.200000286102295,10.69999980926514,5.900000095367432,7.079999923993056
443,1937-12-16,34.5221,110.8786,43.79999923706055,12.40000057220459,25.680000305,1.100000023841858,0.9000000357627869,-4.400000095367432,1.800000071525574,8.0,4.0,0.6699999569907408
444,1938-01-16,34.5221,110.8786,46.29999923706055,10.69999980926514,28.47999954199074,1.0,5.5,-7.5,-2.100000143051147,3.299999952316284,3.100000143051147,3.379999875995371
445,1938-02-15,34.5221,110.8786,52.20000076293945,13.40000057220459,23.18999862699074,1.600000023841858,2.0,-4.400000095367432,2.299999952316284,9.0,3.900000095367432,1.38999998599537
446,1938-03-16,34.5221,110.8786,62.60000228881836,11.30000019073486,11.55000019099537,2.299999952316284,33.10000228881836,2.400000095367432,8.0,13.69999980926514,5.900000095367432,7.409999846990742
447,1938-04-16,34.5221,110.8786,63.79999923706055,14.10000038146973,0.07999999799768519,3.700000047683716,33.10000228881836,9.40000057220459,16.39999961853027,23.5,9.90000057220459,6.899999618993055
448,1938-05-16,34.5221,110.8786,62.5,15.0,0.0,4.5,70.30000305175781,13.69999980926514,21.20000076293945,28.70000076293945,13.10000038146973,10.30999946599537
449,1938-06-16,34.5221,110.8786,66.0999984741211,11.19999980926514,0.0,4.400000095367432,129.6999969482422,18.30000114440918,23.89999961853027,29.5,17.60000038146973,12.57999992399306
450,1938-07-16,34.5221,110.8786,64.4000015258789,11.0,0.0,4.400000095367432,141.8000030517578,21.60000038146973,27.10000038146973,32.60000228881836,24.60000038146973,13.21000003799769
451,1938-08-16,34.5221,110.8786,56.10000228881836,11.10000038146973,0.0,4.200000286102295,104.8000030517578,21.30000114440918,26.80000114440918,32.40000152587891,24.20000076293945,11.57999992399306
452,1938-09-16,34.5221,110.8786,72.4000015258789,8.5,0.0,2.600000143051147,172.1999969482422,15.19999980926514,19.39999961853027,23.70000076293945,16.39999961853027,16.94999885599537
453,1938-10-16,34.5221,110.8786,57.90000152587891,10.60000038146973,0.0,2.0,103.4000015258789,10.10000038146973,15.40000057220459,20.70000076293945,12.60000038146973,13.64999961899306
454,1938-11-16,34.5221,110.8786,42.60000228881836,11.60000038146973,12.18999958,1.5,5.5,2.0,7.800000190734863,13.60000038146973,6.800000190734863,2.809999942997685
455,1938-12-16,34.5221,110.8786,43.79999923706055,10.90000057220459,25.03999900799769,1.0,7.0,-3.799999952316284,1.700000047683716,7.200000286102295,4.200000286102295,3.559999942997685
456,1939-01-16,34.5221,110.8786,46.29999923706055,12.19999980926514,27.59000015299768,1.100000023841858,1.5,-6.400000095367432,-0.300000011920929,5.800000190734863,3.5,1.100000023993055
457,1939-02-15,34.5221,110.8786,64.5999984741211,10.40000057220459,20.31999969498843,1.399999976158142,12.60000038146973,-1.800000071525574,3.400000095367432,8.600000381469727,5.099999904632568,4.880000113993056
458,1939-03-16,34.5221,110.8786,62.70000076293945,11.60000038146973,10.52999973299769,2.299999952316284,14.5,2.799999952316284,8.600000381469727,14.40000057220459,6.5,5.099999905
459,1939-04-16,34.5221,110.8786,63.79999923706055,12.10000038146973,1.599999905,3.200000047683716,41.29999923706055,7.300000190734863,13.30000019073486,19.39999961853027,8.600000381469727,8.23999977099537
460,1939-05-16,34.5221,110.8786,62.40000152587891,14.90000057220459,0.0,4.400000095367432,39.70000076293945,13.40000057220459,20.80000114440918,28.30000114440918,12.69999980926514,7.549999713993055
461,1939-06-16,34.5221,110.8786,58.70000076293945,13.80000019073486,0.0,5.099999904632568,22.70000076293945,18.20000076293945,25.10000038146973,32.0,16.30000114440918,5.46999979
462,1939-07-16,34.5221,110.8786,64.70000457763672,9.600000381469727,0.0,4.200000286102295,189.1000061035156,22.0,26.80000114440918,31.60000038146973,25.30000114440918,14.76999950399306
