,Date,Latitude,Longitude,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet
0,1901-01-16,46.8081,130.3653,33.70000076293945,12.0,31.0,0.2000000029802322,4.300000190734863,-25.0,-19.0,-13.0,1.0,6.71999979
1,1901-02-15,46.8081,130.3653,37.5,13.5,28.0,0.6000000238418579,4.0,-21.0,-14.19999980926514,-7.5,1.200000047683716,4.880000113993056
2,1901-03-16,46.8081,130.3653,48.79999923706055,13.19999980926514,30.51999854998843,1.399999976158142,5.099999904632568,-11.19999980926514,-4.599999904632568,2.0,2.100000143051147,3.25999999
3,1901-04-16,46.8081,130.3653,58.60000228881836,13.40000057220459,16.82999992399306,3.0,20.20000076293945,0.2000000029802322,6.900000095367432,13.60000038146973,4.5,7.960000037997685
4,1901-05-16,46.8081,130.3653,68.80000305175781,14.19999980926514,2.899999856990741,3.700000047683716,31.20000076293945,6.400000095367432,13.5,20.60000038146973,8.5,9.670000075995372
5,1901-06-16,46.8081,130.3653,71.4000015258789,12.30000019073486,0.0,3.700000047683716,93.5999984741211,11.60000038146973,17.70000076293945,23.89999961853027,13.10000038146973,15.39999961899306
6,1901-07-16,46.8081,130.3653,73.80000305175781,10.69999980926514,0.0,3.700000047683716,92.0999984741211,17.20000076293945,22.5,27.89999961853027,19.39999961853027,12.73999977099537
7,1901-08-16,46.8081,130.3653,70.0,10.5,0.0,3.100000143051147,106.7000045776367,16.30000114440918,21.5,26.80000114440918,19.30000114440918,13.65999984699074
8,1901-09-16,46.8081,130.3653,56.29999923706055,12.40000057220459,0.4399999979976852,2.400000095367432,51.79999923706055,8.600000381469727,14.80000019073486,21.0,11.80000019073486,11.39999961899306
9,1901-10-16,46.8081,130.3653,46.29999923706055,12.30000019073486,20.52000045799769,1.5,28.30000114440918,-1.0,5.200000286102295,11.40000057220459,5.200000286102295,8.35999965699074
10,1901-11-16,46.8081,130.3653,44.90000152587891,11.0,29.35999870299769,0.699999988079071,10.80000019073486,-10.69999980926514,-5.200000286102295,0.300000011920929,2.700000047683716,6.170000075995371
11,1901-12-16,46.8081,130.3653,42.5,10.80000019073486,31.0,0.2000000029802322,7.599999904632568,-23.30000114440918,-17.89999961853027,-12.5,1.200000047683716,6.88999986599537
12,1902-01-16,46.8081,130.3653,33.60000228881836,12.0,31.0,0.2000000029802322,3.799999952316284,-27.60000038146973,-21.60000038146973,-15.60000038146973,0.800000011920929,6.10999965699074
13,1902-02-15,46.8081,130.3653,37.5,13.5,28.0,0.5,5.400000095367432,-22.39999961853027,-15.60000038146973,-8.90000057220459,1.200000047683716,5.380000113993056
14,1902-03-16,46.8081,130.3653,48.79999923706055,13.19999980926514,30.77999877899306,1.300000071525574,9.0,-12.10000038146973,-5.5,1.100000023841858,2.100000143051147,5.769999980995371
15,1902-04-16,46.8081,130.3653,58.79999923706055,13.40000057220459,22.34000015299769,2.600000143051147,12.5,-2.100000143051147,4.599999904632568,11.30000019073486,4.200000286102295,5.589999675995371
16,1902-05-16,46.8081,130.3653,68.9000015258789,14.19999980926514,9.519999503993056,3.200000047683716,64.5,3.200000047683716,10.30000019073486,17.39999961853027,7.400000095367432,14.21000003799769
17,1902-06-16,46.8081,130.3653,71.30000305175781,12.30000019073486,0.0,3.5,80.80000305175781,11.40000057220459,17.5,23.70000076293945,13.90000057220459,14.48999977099537
