,Date,Latitude,Longitude,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet
470,1940-03-16,21.6146,110.2794,80.80000305175781,6.400000095367432,0.0,2.299999952316284,161.6999969482422,15.5,18.70000076293945,21.89999961853027,18.60000038146973,21.97999954199074
471,1940-04-16,21.6146,110.2794,81.5,6.300000190734863,0.0,2.700000047683716,136.1999969482422,18.80000114440918,21.89999961853027,25.10000038146973,22.5,14.46999931299768
472,1940-05-16,21.6146,110.2794,70.9000015258789,7.700000286102295,0.0,3.5,149.1999969482422,22.60000038146973,26.39999961853027,30.30000114440918,28.89999961853027,14.48999977099537
473,1940-06-16,21.6146,110.2794,79.70000457763672,7.5,0.0,3.400000095367432,330.0,24.60000038146973,28.30000114440918,32.10000228881836,32.10000228881836,20.46999931299769
474,1940-07-16,21.6146,110.2794,76.30000305175781,7.900000095367432,0.0,3.600000143051147,325.5,25.39999961853027,29.30000114440918,33.29999923706055,34.10000228881836,20.28999900799769
475,1940-08-16,21.6146,110.2794,78.80000305175781,7.700000286102295,0.0,3.299999952316284,310.8999938964844,24.39999961853027,28.20000076293945,32.10000228881836,31.89999961853027,18.52000045799769
476,1940-09-16,21.6146,110.2794,61.40000152587891,7.200000286102295,0.0,3.799999952316284,117.8000030517578,24.89999961853027,28.5,32.10000228881836,30.70000076293945,9.590000152997685
477,1940-10-16,21.6146,110.2794,60.60000228881836,8.90000057220459,0.0,3.400000095367432,102.0999984741211,21.39999961853027,25.80000114440918,30.30000114440918,24.39999961853027,11.759999275
478,1940-11-16,21.6146,110.2794,51.79999923706055,9.0,0.0,2.700000047683716,42.60000228881836,16.80000114440918,21.30000114440918,25.80000114440918,18.80000114440918,11.68999957998843
479,1940-12-16,21.6146,110.2794,48.10000228881836,9.90000057220459,0.0,2.400000095367432,14.19999980926514,14.30000019073486,19.20000076293945,24.20000076293945,16.39999961853027,9.11999988599537
480,1941-01-16,21.6146,110.2794,72.5,7.200000286102295,0.0,2.0,39.40000152587891,14.69999980926514,18.30000114440918,21.89999961853027,16.89999961853027,12.21000003799769
481,1941-02-15,21.6146,110.2794,87.0,5.400000095367432,0.0,1.800000071525574,62.29999923706055,14.80000019073486,17.5,20.20000076293945,17.30000114440918,13.19999980899306
482,1941-03-16,21.6146,110.2794,77.4000015258789,7.099999904632568,0.0,2.5,80.9000015258789,16.20000076293945,19.70000076293945,23.30000114440918,19.0,15.28999996199074
483,1941-04-16,21.6146,110.2794,75.5,7.400000095367432,0.0,2.900000095367432,124.5999984741211,19.10000038146973,22.80000114440918,26.5,23.89999961853027,13.72999954199074
484,1941-05-16,21.6146,110.2794,72.5999984741211,7.400000095367432,0.0,3.5,296.5,23.39999961853027,27.10000038146973,30.80000114440918,30.10000038146973,19.77000045799769
485,1941-06-16,21.6146,110.2794,77.20000457763672,7.599999904632568,0.0,3.600000143051147,229.3000030517578,24.80000114440918,28.60000038146973,32.40000152587891,32.60000228881836,17.28999900799769
486,1941-07-16,21.6146,110.2794,76.30000305175781,8.199999809265137,0.0,3.700000047683716,275.8999938964844,25.30000114440918,29.39999961853027,33.5,33.29999923706055,18.20999908399305
487,1941-08-16,21.6146,110.2794,78.80000305175781,8.5,0.0,3.400000095367432,380.7000122070312,24.20000076293945,28.39999961853027,32.70000076293945,32.29999923706055,20.39999961899306
488,1941-09-16,21.6146,110.2794,58.0,8.800000190734863,0.0,3.700000047683716,95.4000015258789,22.39999961853027,26.80000114440918,31.20000076293945,28.0,9.849999427997686
489,1941-10-16,21.6146,110.2794,59.70000076293945,8.800000190734863,0.0,3.100000143051147,105.4000015258789,20.5,24.89999961853027,29.30000114440918,25.30000114440918,12.09000015299769
490,1941-11-16,21.6146,110.2794,63.10000228881836,7.400000095367432,0.0,2.299999952316284,58.0,16.80000114440918,20.5,24.20000076293945,19.80000114440918,12.069999695
